x,y,id,name,label_position_x,label_position_y
15.101554972007358,11.017739230450696,2448,NA,15.994674525726538,13.637731174479363
15.16629200497809,16.298712981819953,2448,NA,15.994674525726538,13.637731174479363
16.920759437546543,16.235500989758485,2448,NA,15.994674525726538,13.637731174479363
16.78471784524578,10.925693699146006,2448,NA,15.994674525726538,13.637731174479363
15.101554972007358,11.017739230450696,2448,NA,15.994674525726538,13.637731174479363
24.192886214589322,21.311313013709892,2442,NA,25.51993406925031,35.64957877453296
24.310163449101484,50.144853023636095,2442,NA,25.51993406925031,35.64957877453296
26.82552558073145,50.11712846521673,2442,NA,25.51993406925031,35.64957877453296
26.748591714998142,21.182671066363284,2442,NA,25.51993406925031,35.64957877453296
24.192886214589322,21.311313013709892,2442,NA,25.51993406925031,35.64957877453296
29.00219105887698,10.712769095717443,2985,NA,29.64002089709698,13.479834154410762
29.045349082190754,16.190032715306046,2985,NA,29.64002089709698,13.479834154410762
30.32226361443907,16.139019528854543,2985,NA,29.64002089709698,13.479834154410762
30.19466598307651,10.752692458958796,2985,NA,29.64002089709698,13.479834154410762
29.00219105887698,10.712769095717443,2985,NA,29.64002089709698,13.479834154410762
7.765629380616592,12.462743177634259,2976,NA,8.782266147727631,16.157888675567815
7.466337877288252,18.176220028683563,2976,NA,8.782266147727631,16.157888675567815
10.92460897679592,18.196181710304238,2976,NA,8.782266147727631,16.157888675567815
10.965890562864217,16.557105858912976,2976,NA,8.782266147727631,16.157888675567815
8.640048442365893,16.475041168418624,2976,NA,8.782266147727631,16.157888675567815
8.762954984614622,12.500448576075986,2976,NA,8.782266147727631,16.157888675567815
7.765629380616592,12.462743177634259,2976,NA,8.782266147727631,16.157888675567815
49.60639388806115,41.95945460749012,2438,NA,57.43926674804327,43.06286005133697
49.536027547353854,44.21290665715917,2438,NA,57.43926674804327,43.06286005133697
65.33467840274145,44.15191263068531,2438,NA,57.43926674804327,43.06286005133697
65.33467840274145,41.922858191448206,2438,NA,57.43926674804327,43.06286005133697
49.60639388806115,41.95945460749012,2438,NA,57.43926674804327,43.06286005133697
35.51717600734933,10.672845732476091,2988,NA,36.1920950121589,13.394073682507342
35.60630670584523,16.091333289602478,2988,NA,36.1920950121589,13.394073682507342
36.85976579119111,16.119057847233865,2988,NA,36.1920950121589,13.394073682507342
36.786584797282174,10.717205025316694,2988,NA,36.1920950121589,13.394073682507342
35.51717600734933,10.672845732476091,2988,NA,36.1920950121589,13.394073682507342
12.612462940481459,12.091234104428077,2977,NA,13.240346697066698,14.267443715824744
12.736307700019637,18.114117019809886,2977,NA,13.240346697066698,14.267443715824744
14.301255121456446,18.135187683830377,2977,NA,13.240346697066698,14.267443715824744
14.280614327755654,11.271696178732446,2977,NA,13.240346697066698,14.267443715824744
10.677857675009012,11.230663833879259,2977,NA,13.240346697066698,14.267443715824744
10.65721688130822,12.091234104428077,2977,NA,13.240346697066698,14.267443715824744
12.612462940481459,12.091234104428077,2977,NA,13.240346697066698,14.267443715824744
17.996895344523367,10.85028290226255,2980,NA,18.695678143622,13.667460489405038
17.97719276944531,16.400739353934984,2980,NA,18.695678143622,13.667460489405038
19.4464419673602,16.466169310008098,2980,NA,18.695678143622,13.667460489405038
19.351681961127735,10.801487680610673,2980,NA,18.695678143622,13.667460489405038
17.996895344523367,10.85028290226255,2980,NA,18.695678143622,13.667460489405038
31.15915396194445,10.773763122979284,2986,NA,31.81582207409519,13.4567640716559
31.147895347804603,16.12682072403256,2986,NA,31.81582207409519,13.4567640716559
32.51675523175046,16.13791054645473,2986,NA,31.81582207409519,13.4567640716559
32.42762453325456,10.652884050855413,2986,NA,31.81582207409519,13.4567640716559
31.15915396194445,10.773763122979284,2986,NA,31.81582207409519,13.4567640716559
37.77734287625418,10.683935555686242,2989,NA,38.42546717754366,13.350628047751947
37.813933373208656,16.088006343191015,2989,NA,38.42546717754366,13.350628047751947
39.03643126933664,16.082461431191952,2989,NA,38.42546717754366,13.350628047751947
39.072083549001654,10.6517750684556,2989,NA,38.42546717754366,13.350628047751947
37.77734287625418,10.683935555686242,2989,NA,38.42546717754366,13.350628047751947
20.264567957076977,10.756019406158234,2981,NA,20.866488040425775,13.595057437965018
20.244865381998924,16.264334529789686,2981,NA,20.866488040425775,13.595057437965018
21.543358925237484,16.35748904349419,2981,NA,20.866488040425775,13.595057437965018
21.40544089702453,10.76489126456876,2981,NA,20.866488040425775,13.595057437965018
20.264567957076977,10.756019406158234,2981,NA,20.866488040425775,13.595057437965018
22.375558183629035,10.747147546959729,2982,NA,23.014246164540026,13.592421201921013
22.355855608550982,16.32643753945134,2982,NA,23.014246164540026,13.592421201921013
23.71064222515535,16.335309397861867,2982,NA,23.014246164540026,13.592421201921013
23.616820436212333,10.798160733411233,2982,NA,23.014246164540026,13.592421201921013
22.375558183629035,10.747147546959729,2982,NA,23.014246164540026,13.592421201921013
26.82552558073145,10.573037325160687,2984,NA,27.45276751257092,13.347080593206716
26.848042810344435,16.109077006423526,2984,NA,27.45276751257092,13.347080593206716
28.075231795586248,16.10353209521244,2984,NA,27.45276751257092,13.347080593206716
28.06678783464804,10.624050510824212,2984,NA,27.45276751257092,13.347080593206716
26.82552558073145,10.573037325160687,2984,NA,27.45276751257092,13.347080593206716
33.41369152311274,10.748256529359544,2987,NA,34.00808187296546,13.465041420154629
33.35270736196639,16.134583600043268,2987,NA,34.00808187296546,13.465041420154629
34.65495377702933,16.178942892095893,2987,NA,34.00808187296546,13.465041420154629
34.59866070366352,10.626268475623837,2987,NA,34.00808187296546,13.465041420154629
33.41369152311274,10.748256529359544,2987,NA,34.00808187296546,13.465041420154629
14.671851184114821,4.34610166554882,2979,NA,31.05344808422405,5.194316290295229
14.810707429617226,7.484521596986609,2979,NA,31.05344808422405,5.194316290295229
46.67821588908176,7.553278500259164,2979,NA,31.05344808422405,5.194316290295229
46.51027488894036,2.658230592505679,2979,NA,31.05344808422405,5.194316290295229
16.869157454627853,2.9920342672701343,2979,NA,31.05344808422405,5.194316290295229
14.671851184114821,4.34610166554882,2979,NA,31.05344808422405,5.194316290295229
24.601010991491616,10.780417016590183,2983,NA,25.222337590696743,13.553887121872258
24.581308416413563,16.259898600978413,2983,NA,25.222337590696743,13.553887121872258
25.892937009704156,16.25546267137916,2983,NA,25.222337590696743,13.553887121872258
25.813188490769203,10.774872105379098,2983,NA,25.222337590696743,13.553887121872258
24.601010991491616,10.780417016590183,2983,NA,25.222337590696743,13.553887121872258
39.56089506346164,21.208177659195048,2445,NA,40.726710012872886,35.77724948456926
39.6781722979738,50.00290328749174,2445,NA,40.726710012872886,35.77724948456926
41.95710352466727,50.08275001397444,2445,NA,40.726710012872886,35.77724948456926
41.70472291514379,21.228139340815726,2445,NA,40.726710012872886,35.77724948456926
39.56089506346164,21.208177659195048,2445,NA,40.726710012872886,35.77724948456926
14.057318472871177,21.35345434175087,2440,NA,15.312332699769408,35.923245973629044
14.077021047949232,50.133763200425946,2440,NA,15.312332699769408,35.923245973629044
16.65524377797103,50.15705182845808,2440,NA,15.312332699769408,35.923245973629044
16.45634158861173,21.354563324150686,2440,NA,15.312332699769408,35.923245973629044
14.057318472871177,21.35345434175087,2440,NA,15.312332699769408,35.923245973629044
19.123695017129428,21.25808186324674,2441,NA,20.42931350368927,36.38230155582424
18.991406295319752,50.14928895244737,2441,NA,20.42931350368927,36.38230155582424
22.09972212720313,50.18588536848929,2441,NA,20.42931350368927,36.38230155582424
21.481436545468394,21.292460314489027,2441,NA,20.42931350368927,36.38230155582424
19.123695017129428,21.25808186324674,2441,NA,20.42931350368927,36.38230155582424
49.62140537402537,51.485612633905006,2436,NA,57.525566101907614,52.52290723268556
49.678636664680624,53.6425832226701,2436,NA,57.525566101907614,52.52290723268556
65.30653186672518,53.59933291301729,2436,NA,57.525566101907614,52.52290723268556
65.3234197886016,51.36916949138038,2436,NA,57.525566101907614,52.52290723268556
49.62140537402537,51.485612633905006,2436,NA,57.525566101907614,52.52290723268556
29.491002573336967,21.299114208099926,2443,NA,30.411501731932848,35.67035531739132
29.59889762962147,50.01732005790133,2443,NA,30.411501731932848,35.67035531739132
31.33741535893625,50.009557181890614,2443,NA,30.411501731932848,35.67035531739132
31.218261688511898,21.292460314489027,2443,NA,30.411501731932848,35.67035531739132
29.491002573336967,21.299114208099926,2443,NA,30.411501731932848,35.67035531739132
49.65236656457656,46.68926415106711,2437,NA,57.56627897139986,47.7811959517034
49.63547864270014,48.919427572704016,2437,NA,57.56627897139986,47.7811959517034
65.53827168254787,48.86952336944031,2437,NA,57.56627897139986,47.7811959517034
65.43788236991212,46.6393599478034,2437,NA,57.56627897139986,47.7811959517034
49.65236656457656,46.68926415106711,2437,NA,57.56627897139986,47.7811959517034
51.622624108380734,62.54882013880814,2994,NA,38.60721006762851,60.27424692825167
51.73896312560345,57.84562617046273,2994,NA,38.60721006762851,60.27424692825167
25.31030370763444,58.12952564117549,2994,NA,38.60721006762851,60.27424692825167
25.276527863881608,62.58098062603878,2994,NA,38.60721006762851,60.27424692825167
51.622624108380734,62.54882013880814,2994,NA,38.60721006762851,60.27424692825167
8.626913392313856,21.270280668856703,2439,NA,9.968136230842305,35.74445341242865
8.868973604986936,50.15261589964681,2439,NA,9.968136230842305,35.74445341242865
11.313969395909611,50.15705182845808,2439,NA,9.968136230842305,35.74445341242865
11.065341658210514,21.370089076172107,2439,NA,9.968136230842305,35.74445341242865
8.626913392313856,21.270280668856703,2439,NA,9.968136230842305,35.74445341242865
34.030100670268574,21.33571062492982,2444,NA,35.24900343451806,36.11027265163058
34.00007769834012,50.096057801984216,2444,NA,35.24900343451806,36.11027265163058
36.6646164723229,50.0661152795532,2444,NA,35.24900343451806,36.11027265163058
36.29402041099781,21.3845058465817,2444,NA,35.24900343451806,36.11027265163058
34.030100670268574,21.33571062492982,2444,NA,35.24900343451806,36.11027265163058
40.00842499185333,10.63403135163455,2990,NA,40.61982940594087,13.429401249328418
39.96245231533791,16.11683988322222,2990,NA,40.61982940594087,13.429401249328418
41.29847457415369,16.15232731686432,2990,NA,40.61982940594087,13.429401249328418
41.20652922245615,10.615178652413686,2990,NA,40.61982940594087,13.429401249328418
40.00842499185333,10.63403135163455,2990,NA,40.61982940594087,13.429401249328418
44.34486802626797,22.87608705061751,2446,NA,45.423845074875075,36.56222567739599
44.35143555129398,50.04282665073309,2446,NA,45.423845074875075,36.56222567739599
46.55906221865742,49.98848651787012,2446,NA,45.423845074875075,36.56222567739599
46.43990854823306,22.867215192206988,2446,NA,45.423845074875075,36.56222567739599
44.34486802626797,22.87608705061751,2446,NA,45.423845074875075,36.56222567739599
42.176646509060646,10.661755909265937,2991,NA,42.777923403710254,13.40590292108691
42.194472648226515,16.07802550238068,2991,NA,42.777923403710254,13.40590292108691
43.416032325731756,16.146782404865256,2991,NA,42.777923403710254,13.40590292108691
43.31470479580656,10.6096337412026,2991,NA,42.777923403710254,13.40590292108691
42.176646509060646,10.661755909265937,2991,NA,42.777923403710254,13.40590292108691
44.41241971244034,10.672845732476091,2992,NA,45.054324154162956,13.406231081379838
44.39459357327447,16.08911532559083,2992,NA,45.054324154162956,13.406231081379838
45.74938018987884,16.102423112812627,2992,NA,45.054324154162956,13.406231081379838
45.652743747734185,10.602979847591701,2992,NA,45.054324154162956,13.406231081379838
44.41241971244034,10.672845732476091,2992,NA,45.054324154162956,13.406231081379838
46.75139688432398,20.054836058734963,2447,NA,48.66405614734042,15.03131845276298
51.47250924873848,19.992733049861286,2447,NA,48.66405614734042,15.03131845276298
51.3195797345613,20.796745222747514,2447,NA,48.66405614734042,15.03131845276298
52.61338218868604,20.7313152666744,2447,NA,48.66405614734042,15.03131845276298
52.61338218868604,17.951096620433013,2447,NA,48.66405614734042,15.03131845276298
52.28594414934143,16.974083207359577,2447,NA,48.66405614734042,15.03131845276298
51.303630029974336,16.60479209816504,2447,NA,48.66405614734042,15.03131845276298
47.85286467278214,16.504983690849638,2447,NA,48.66405614734042,15.03131845276298
47.802200908486185,4.248511222245063,2447,NA,48.66405614734042,15.03131845276298
46.534668554465526,4.2540561334561495,2447,NA,48.66405614734042,15.03131845276298
46.75139688432398,20.054836058734963,2447,NA,48.66405614734042,15.03131845276298
-4.160996290624475,22.314942002802884,2993,NA,-3.34937348146467,29.010072339904063
-4.22760976084068,35.39317036190272,2993,NA,-3.34937348146467,29.010072339904063
-2.4130963830820367,35.305560759409296,2993,NA,-3.34937348146467,29.010072339904063
-2.5904195627843865,22.402551605296303,2993,NA,-3.34937348146467,29.010072339904063
-4.160996290624475,22.314942002802884,2993,NA,-3.34937348146467,29.010072339904063
54.442907051075615,-4.044458477227026,2978,NA,42.500573214998035,37.616660276335395
54.598651219787726,5.2721018921707525,2978,NA,42.500573214998035,37.616660276335395
68.10429757980708,5.288736627379969,2978,NA,42.500573214998035,37.616660276335395
68.33040808922648,57.711439311117054,2978,NA,42.500573214998035,37.616660276335395
54.59677478387553,57.62826563822289,2978,NA,42.500573214998035,37.616660276335395
54.47668289482844,64.28992236231443,2978,NA,42.500573214998035,37.616660276335395
56.05570358494003,64.34537147757722,2978,NA,42.500573214998035,37.616660276335395
55.99941051157421,69.11510438518353,2978,NA,42.500573214998035,37.616660276335395
18.28492823371186,68.5539593373689,2978,NA,42.500573214998035,37.616660276335395
18.510100524508523,63.055625053759805,2978,NA,42.500573214998035,37.616660276335395
21.836082903539804,63.50476288864906,2978,NA,42.500573214998035,37.616660276335395
21.639995367382138,57.89220342731498,2978,NA,42.500573214998035,37.616660276335395
1.4664345433799626,57.983139977007845,2978,NA,42.500573214998035,37.616660276335395
1.294740672747468,20.08588756356579,2978,NA,42.500573214998035,37.616660276335395
4.512827995494247,19.824167738485347,2978,NA,42.500573214998035,37.616660276335395
4.646054934593372,10.095065950240224,2978,NA,42.500573214998035,37.616660276335395
7.160478848933894,10.142752189492288,2978,NA,42.500573214998035,37.616660276335395
7.272126775709488,-1.3917727967204119,2978,NA,42.500573214998035,37.616660276335395
-6.590042378293475,-0.9548337674411144,2978,NA,42.500573214998035,37.616660276335395
-6.495282372061007,71.15784979622363,2978,NA,42.500573214998035,37.616660276335395
81.70282751014673,70.56676222597798,2978,NA,42.500573214998035,37.616660276335395
81.30971421920864,-4.03891356601594,2978,NA,42.500573214998035,37.616660276335395
54.442907051075615,-4.044458477227026,2978,NA,42.500573214998035,37.616660276335395
